TrackerID,FMSID,Title,Summary,CurrentPhase,DesignPercentComplete,ProcurementPercentComplete,ConstructionPercentComplete,DesignStart,DesignProjectedCompletion,DesignAdjustedCompletion,DesignActualCompletion,ProcurementStart,ProcurementProjectedCompletion,ProcurementAdjustedCompletion,ProcurementActualCompletion,ConstructionStart,ConstructionProjectedCompletion,ConstructionAdjustedCompletion,ConstructionActualCompletion,TotalFunding,ProjectLiaison,LastUpdated,FundingSource,name,ParkID,Latitude,Longitude,Borough
10411,846 P-4TRE23B,Queens Street Tree Planting FY23 - Community Board 7,This project will plant new and replacement trees in Community Board 7 in Queens.,completed,100,100,100,08/01/2022 12:00:00 AM,03/01/2023 12:00:00 AM,,01/01/2023 12:00:00 AM,01/01/2023 12:00:00 AM,10/01/2023 12:00:00 AM,03/01/2024 12:00:00 AM,03/01/2024 12:00:00 AM,03/01/2024 12:00:00 AM,03/01/2025 12:00:00 AM,,09/01/2024 12:00:00 AM,"$980,000",,09/22/2025 12:00:00 AM,Mayoral,Various locations,NA,0,0,Queens
10412,846 P-2TRE23E,"Brooklyn Street Tree Planting FY23 - Community Boards 1, 2 & 6","This project will plant new and replacement trees in Community Boards 1, 2 and 6 in Brooklyn.",completed,100,100,100,08/01/2022 12:00:00 AM,03/01/2023 12:00:00 AM,,01/01/2023 12:00:00 AM,01/01/2023 12:00:00 AM,10/01/2023 12:00:00 AM,04/01/2024 12:00:00 AM,03/01/2024 12:00:00 AM,04/01/2024 12:00:00 AM,03/01/2025 12:00:00 AM,,03/01/2025 12:00:00 AM,"$3,967,000",,09/22/2025 12:00:00 AM,"Mayoral, Private",Various locations,NA,0,0,Brooklyn
10414,846 P-2TRE23F,Brooklyn Street Tree Planting FY23 - Community Boards 12 & 14,This project will plant new and replacement trees in Community Boards 12 & 14 in Brooklyn.,construction,100,100,93.9,08/01/2022 12:00:00 AM,03/01/2023 12:00:00 AM,,01/01/2023 12:00:00 AM,01/01/2023 12:00:00 AM,10/01/2023 12:00:00 AM,10/01/2024 12:00:00 AM,08/01/2024 12:00:00 AM,09/01/2024 12:00:00 AM,09/01/2025 12:00:00 AM,,,"$3,400,000",,09/22/2025 12:00:00 AM,"Mayoral, Private",Various locations,NA,0,0,Brooklyn
10415,846 P-2TRE23G,"Brooklyn Street Tree Planting FY23 - Community Boards 11, 13 & 15","This project will plant new and replacement trees in Community Boards 11, 13 & 15 in Brooklyn.",completed,100,100,100,08/01/2022 12:00:00 AM,03/01/2023 12:00:00 AM,,01/01/2023 12:00:00 AM,01/01/2023 12:00:00 AM,10/01/2023 12:00:00 AM,07/01/2024 12:00:00 AM,06/01/2024 12:00:00 AM,08/01/2024 12:00:00 AM,08/01/2025 12:00:00 AM,,07/01/2025 12:00:00 AM,"$3,540,000",,09/22/2025 12:00:00 AM,"Mayoral, Private",Various locations,NA,0,0,Brooklyn
10416,846 P-1TRE23A,Bronx Street Tree Planting FY23 - Community Boards 1-4,This project will plant new and replacement trees in Community Boards 1-4 in The Bronx.,completed,100,100,100,08/01/2022 12:00:00 AM,03/01/2023 12:00:00 AM,,01/01/2023 12:00:00 AM,01/01/2023 12:00:00 AM,10/01/2023 12:00:00 AM,03/01/2024 12:00:00 AM,02/01/2024 12:00:00 AM,03/01/2024 12:00:00 AM,03/01/2025 12:00:00 AM,,03/01/2025 12:00:00 AM,"$2,779,000",,09/22/2025 12:00:00 AM,Borough PresidentMayoralPrivate,Various locations,NA,0,0,Bronx
10417,846 P-1TRE23B,Bronx Street Tree Planting FY23 - Community Boards 9-10,This project will plant new and replacement trees in Community Boards 9-10 in the Bronx.,completed,100,100,100,08/01/2022 12:00:00 AM,03/01/2023 12:00:00 AM,,01/01/2023 12:00:00 AM,01/01/2023 12:00:00 AM,10/01/2023 12:00:00 AM,04/01/2024 12:00:00 AM,03/01/2024 12:00:00 AM,04/01/2024 12:00:00 AM,03/01/2025 12:00:00 AM,,03/01/2025 12:00:00 AM,"$4,141,000",,09/22/2025 12:00:00 AM,City CouncilMayoralPrivate,Various locations,NA,0,0,Bronx
10418,846 P-4TRE23C,Queens Street Tree Planting FY23 - Community Boards 1-5,This project will plant new and replacement trees in Community Boards 1-5 in Queens.,construction,100,100,12.86,08/01/2022 12:00:00 AM,03/01/2023 12:00:00 AM,,01/01/2023 12:00:00 AM,01/01/2023 12:00:00 AM,10/01/2023 12:00:00 AM,10/01/2024 12:00:00 AM,07/01/2024 12:00:00 AM,08/01/2024 12:00:00 AM,08/01/2026 12:00:00 AM,,,"$7,120,000",,09/22/2025 12:00:00 AM,"Mayoral, Private",Various locations,NA,0,0,Queens
10419,846 P-4PNYT32,"Queens PLANYC Street Tree Planting FY23 - Community Boards 6, 9 & 10","This project will plant new and replacement trees in Community Boards 6, 9 & 10 in Queens.",completed,100,100,100,08/01/2022 12:00:00 AM,03/01/2023 12:00:00 AM,,01/01/2023 12:00:00 AM,01/01/2023 12:00:00 AM,10/01/2023 12:00:00 AM,03/01/2024 12:00:00 AM,03/01/2024 12:00:00 AM,03/01/2024 12:00:00 AM,03/01/2025 12:00:00 AM,,02/01/2025 12:00:00 AM,"$2,760,000",,09/22/2025 12:00:00 AM,Mayoral,Various locations,NA,0,0,Queens
10420,846 P-5TRE23A,Staten Island Street Tree Planting FY23,This project will plant new and replacement trees in Staten Island.,construction,100,100,45.24,08/01/2022 12:00:00 AM,03/01/2023 12:00:00 AM,,01/01/2023 12:00:00 AM,01/01/2023 12:00:00 AM,10/01/2023 12:00:00 AM,12/01/2024 12:00:00 AM,01/01/2025 12:00:00 AM,02/01/2025 12:00:00 AM,02/01/2026 12:00:00 AM,,,"$3,250,000",,09/22/2025 12:00:00 AM,"Mayoral, Private",Various locations,NA,0,0,Staten Island
5061,846 P-6REC07B,Citywide Recreation & Nature Centers Electrical System Reconstruction,This project will reconstruct the electrical systems at various recreation centers and nature centers citywide.,completed,100,100,100,03/01/2007 12:00:00 AM,,,04/01/2007 12:00:00 AM,04/01/2007 12:00:00 AM,01/01/2008 12:00:00 AM,,07/01/2008 12:00:00 AM,11/01/2008 12:00:00 AM,11/01/2010 12:00:00 AM,09/01/2013 12:00:00 AM,03/01/2014 12:00:00 AM,"$351,000",Cristin Leoutsakos,09/22/2025 12:00:00 AM,Mayoral,Various locations,NA,0,0,Citywide
9385,846 P-6STURF2,Citywide Synthetic Turf Field Reconstruction (CNYG-1119MA),This project will reconstruct synthetic turf fields citywide.,completed,100,100,100,11/01/2018 12:00:00 AM,03/01/2019 12:00:00 AM,11/01/2020 12:00:00 AM,12/01/2020 12:00:00 AM,12/01/2020 12:00:00 AM,09/01/2021 12:00:00 AM,12/01/2022 12:00:00 AM,12/01/2022 12:00:00 AM,03/01/2023 12:00:00 AM,03/01/2025 12:00:00 AM,,09/01/2024 12:00:00 AM,"$9,540,000",Cristin Leoutsakos,09/22/2025 12:00:00 AM,City CouncilMayoralPrivate,Various locations citywide,NA,0,0,Citywide
9654,846 P-6TREGRD,Citywide Tree Guard Installation FY21,This project will install tree guards at street trees citywide.,completed,100,100,100,12/01/2019 12:00:00 AM,05/01/2020 12:00:00 AM,,01/01/2020 12:00:00 AM,01/01/2020 12:00:00 AM,10/01/2020 12:00:00 AM,07/01/2022 12:00:00 AM,08/01/2022 12:00:00 AM,09/01/2022 12:00:00 AM,09/01/2023 12:00:00 AM,,08/01/2023 12:00:00 AM,"$769,000",,09/22/2025 12:00:00 AM,Mayoral,Various locations citywide,NA,0,0,Citywide
8868,846 P-6TREM18,Citywide Reforestation FY18,This project will remove invasive species and plant new and replacement trees citywide.,completed,100,100,100,08/01/2017 12:00:00 AM,12/01/2017 12:00:00 AM,,01/01/2018 12:00:00 AM,01/01/2018 12:00:00 AM,10/01/2018 12:00:00 AM,,09/01/2018 12:00:00 AM,09/01/2018 12:00:00 AM,09/01/2019 12:00:00 AM,,09/01/2019 12:00:00 AM,"$924,000",,09/22/2025 12:00:00 AM,Mayoral,Various locations citywide,NA,0,0,
10642,846 P-1TRE24C,Bronx Street Tree Planting FY24 - Community Board 1-4,This project will plant new and replacement trees in Community Boards 1-4 in Bronx.,construction,100,100,15.02,10/01/2023 12:00:00 AM,06/01/2024 12:00:00 AM,,04/01/2024 12:00:00 AM,04/01/2024 12:00:00 AM,08/01/2025 12:00:00 AM,,04/01/2025 12:00:00 AM,04/01/2025 12:00:00 AM,04/01/2027 12:00:00 AM,,,"$7,800,000",,09/22/2025 12:00:00 AM,"Mayoral, Private",Various locations in Bronx,NA,0,0,Bronx
10646,846 P-1TRE24B,Bronx Street Tree Planting FY24 - Community Board 9-10,This project will plant new and replacement trees in Community Boards 9-10 in Bronx.,construction,100,100,0,10/01/2023 12:00:00 AM,06/01/2024 12:00:00 AM,,04/01/2024 12:00:00 AM,04/01/2024 12:00:00 AM,04/01/2025 12:00:00 AM,07/01/2025 12:00:00 AM,04/01/2025 12:00:00 AM,07/01/2025 12:00:00 AM,07/01/2026 12:00:00 AM,,,"$2,997,000",,09/22/2025 12:00:00 AM,"Mayoral, Private",Various locations in Bronx,NA,0,0,Bronx
10649,846 P-1TRE24A,Bronx Street Tree Planting FY24 - Community Board 5-8 & 11-12,This project will plant new and replacement trees in Community Boards 5-8 & 11-12 in Bronx.,construction,100,100,0,10/01/2023 12:00:00 AM,06/01/2024 12:00:00 AM,,04/01/2024 12:00:00 AM,04/01/2024 12:00:00 AM,08/01/2025 12:00:00 AM,,05/01/2025 12:00:00 AM,06/01/2025 12:00:00 AM,06/01/2027 12:00:00 AM,,,"$8,400,000",,09/22/2025 12:00:00 AM,City CouncilMayoralPrivate,Various locations in Bronx,NA,0,0,Bronx
10633,846 P-2TRE24F,"Brooklyn Street Tree Planting FY24 - Community Board 11, 13, 15","This project will plant new and replacement trees in Community Boards 11, 13, 15 in Brooklyn.",procurement,100,60,0,10/01/2023 12:00:00 AM,06/01/2024 12:00:00 AM,06/01/2025 12:00:00 AM,08/01/2024 12:00:00 AM,10/01/2024 12:00:00 AM,10/01/2025 12:00:00 AM,,,,,,,Between $1 million and $3 million,,09/22/2025 12:00:00 AM,"Mayoral, Private",Various locations in Brooklyn,NA,0,0,Brooklyn
10637,846 P-2TRE24D,Brooklyn Street Tree Planting FY24 - Community Board 1-4 & 6,This project will plant new and replacement trees in Community Boards  1-4 & 6 in Brooklyn.,construction,100,100,11.99,10/01/2023 12:00:00 AM,06/01/2024 12:00:00 AM,,04/01/2024 12:00:00 AM,04/01/2024 12:00:00 AM,08/01/2025 12:00:00 AM,,04/01/2025 12:00:00 AM,03/01/2025 12:00:00 AM,03/01/2027 12:00:00 AM,,,"$8,400,000",,09/22/2025 12:00:00 AM,City CouncilMayoralPrivate,Various locations in Brooklyn,NA,0,0,Brooklyn
10639,846 P-2TRE24C,Brooklyn Street Tree Planting FY24 - Community Board 7 & 10,This project will plant new and replacement trees in Community Boards 7 & 10 in Brooklyn.,construction,100,100,0,10/01/2023 12:00:00 AM,06/01/2024 12:00:00 AM,,04/01/2024 12:00:00 AM,04/01/2024 12:00:00 AM,04/01/2025 12:00:00 AM,07/01/2025 12:00:00 AM,06/01/2025 12:00:00 AM,08/01/2025 12:00:00 AM,08/01/2026 12:00:00 AM,,,"$999,000",,09/22/2025 12:00:00 AM,City CouncilMayoral,Various locations in Brooklyn,NA,0,0,Brooklyn
10640,846 P-2TRE24B,Brooklyn Street Tree Planting FY24 - Community Board 5 & 16,This project will plant new and replacement trees in Community Boards 5 & 16 in Brooklyn.,construction,100,100,0,10/01/2023 12:00:00 AM,06/01/2024 12:00:00 AM,,04/01/2024 12:00:00 AM,04/01/2024 12:00:00 AM,08/01/2025 12:00:00 AM,,04/01/2025 12:00:00 AM,03/01/2025 12:00:00 AM,03/01/2027 12:00:00 AM,,,"$7,800,000",,09/22/2025 12:00:00 AM,City CouncilMayoralPrivate,Various locations in Brooklyn,NA,0,0,Brooklyn
9312,846 P-2TRE20F,"Brooklyn Street Tree Planting FY20 - Community Boards 15,18",This project will plant new street trees in Community Boards 15 and 18 in Brooklyn.,completed,100,100,100,09/01/2018 12:00:00 AM,12/01/2018 12:00:00 AM,,12/01/2018 12:00:00 AM,12/01/2018 12:00:00 AM,09/01/2019 12:00:00 AM,12/01/2019 12:00:00 AM,12/01/2019 12:00:00 AM,10/01/2019 12:00:00 AM,10/01/2020 12:00:00 AM,,10/01/2020 12:00:00 AM,"$2,936,000",,09/22/2025 12:00:00 AM,Mayoral,Various locations in Brooklyn,NA,0,0,Brooklyn
9313,846 P-2TRE20E,"Brooklyn Street Tree Planting FY20 - Community Boards 11,13",This project will plant new street trees in Community Boards 11 and 13 in Brooklyn.,completed,100,100,100,09/01/2018 12:00:00 AM,12/01/2018 12:00:00 AM,,12/01/2018 12:00:00 AM,12/01/2018 12:00:00 AM,09/01/2019 12:00:00 AM,02/01/2020 12:00:00 AM,02/01/2020 12:00:00 AM,03/01/2020 12:00:00 AM,03/01/2021 12:00:00 AM,,02/01/2021 12:00:00 AM,"$2,975,000",,09/22/2025 12:00:00 AM,"Mayoral, Private",Various locations in Brooklyn,NA,0,0,Brooklyn
9314,846 P-2TRE20D,"Brooklyn Street Tree Planting FY20 - Community Boards 9,14,17","This project will plant new street trees in Community Boards 9, 14, and 17 in Brooklyn.",completed,100,100,100,09/01/2018 12:00:00 AM,12/01/2018 12:00:00 AM,,12/01/2018 12:00:00 AM,12/01/2018 12:00:00 AM,09/01/2019 12:00:00 AM,12/01/2019 12:00:00 AM,12/01/2019 12:00:00 AM,11/01/2019 12:00:00 AM,11/01/2020 12:00:00 AM,,10/01/2020 12:00:00 AM,"$3,637,000",,09/22/2025 12:00:00 AM,Borough PresidentCity CouncilMayoralPrivate,Various locations in Brooklyn,NA,0,0,Brooklyn
9315,846 P-2TRE20C,"Brooklyn Street Tree Planting FY20 - Community Boards 6,7,10,12","This project will plant new street trees in Community Boards 6, 7, 10, and 12 in Brooklyn.",completed,100,100,100,09/01/2018 12:00:00 AM,12/01/2018 12:00:00 AM,,12/01/2018 12:00:00 AM,12/01/2018 12:00:00 AM,09/01/2019 12:00:00 AM,02/01/2021 12:00:00 AM,02/01/2021 12:00:00 AM,03/01/2021 12:00:00 AM,03/01/2022 12:00:00 AM,,01/01/2022 12:00:00 AM,"$2,959,000",,09/22/2025 12:00:00 AM,City CouncilMayoralPrivate,Various locations in Brooklyn,NA,0,0,Brooklyn
9316,846 P-2TRE20B,"Brooklyn Street Tree Planting FY20 - Community Boards 5,8,16","This project will plant new street trees in Community Boards 5, 8, and 16 in Brooklyn.",completed,100,100,100,09/01/2018 12:00:00 AM,12/01/2018 12:00:00 AM,,12/01/2018 12:00:00 AM,12/01/2018 12:00:00 AM,09/01/2019 12:00:00 AM,12/01/2019 12:00:00 AM,12/01/2019 12:00:00 AM,10/01/2019 12:00:00 AM,10/01/2020 12:00:00 AM,,10/01/2020 12:00:00 AM,"$2,845,000",,09/22/2025 12:00:00 AM,"Mayoral, Private",Various locations in Brooklyn,NA,0,0,Brooklyn
9317,846 P-2TRE20A,Brooklyn Street Tree Planting FY20 - Community Boards 1-4,This project will plant new street trees in Community Boards 1-4 in Brooklyn.,completed,100,100,100,09/01/2018 12:00:00 AM,12/01/2018 12:00:00 AM,,07/01/2019 12:00:00 AM,07/01/2019 12:00:00 AM,04/01/2020 12:00:00 AM,03/01/2021 12:00:00 AM,02/01/2021 12:00:00 AM,03/01/2021 12:00:00 AM,02/01/2022 12:00:00 AM,,01/01/2022 12:00:00 AM,"$3,407,000",,09/22/2025 12:00:00 AM,Borough PresidentCity CouncilMayoralPrivate,Various locations in Brooklyn,NA,0,0,Brooklyn
10000,846 P-2TRS21A,"Brooklyn Tree-Damaged Sidewalk Reconstruction FY21 - Community Boards 7, 10-13, 15, 18","This project will reconstruct sidewalks damaged by adjacent city-owned trees in Community Boards 7, 10-13, 15, and 18 in Brooklyn.",completed,100,100,100,03/01/2021 12:00:00 AM,09/01/2021 12:00:00 AM,,04/01/2021 12:00:00 AM,04/01/2021 12:00:00 AM,01/01/2022 12:00:00 AM,,01/01/2022 12:00:00 AM,09/01/2021 12:00:00 AM,08/01/2022 12:00:00 AM,,08/01/2022 12:00:00 AM,"$1,182,000",,09/22/2025 12:00:00 AM,Mayoral,Various locations in Brooklyn,NA,0,0,Brooklyn
10184,846 P-2TRE22F,Brooklyn Park Tree Planting FY22,This project will plant new and replacement park trees in Brooklyn.,completed,100,100,100,09/01/2021 12:00:00 AM,01/01/2022 12:00:00 AM,,01/01/2022 12:00:00 AM,01/01/2022 12:00:00 AM,10/01/2022 12:00:00 AM,06/01/2023 12:00:00 AM,05/01/2023 12:00:00 AM,01/01/2024 12:00:00 AM,06/01/2025 12:00:00 AM,,06/01/2025 12:00:00 AM,"$2,444,000",,09/22/2025 12:00:00 AM,"Mayoral, Private",Various locations in Brooklyn,NA,0,0,Brooklyn
10188,846 P-2TRE22E,"Brooklyn Street Tree Planting FY22 - Community Boards 11, 13, 15","This project will plant new and replacement trees in Community Boards 11, 13, and 15 in Brooklyn.",completed,100,100,100,09/01/2021 12:00:00 AM,01/01/2022 12:00:00 AM,,12/01/2021 12:00:00 AM,12/01/2021 12:00:00 AM,09/01/2022 12:00:00 AM,04/01/2023 12:00:00 AM,04/01/2023 12:00:00 AM,06/01/2023 12:00:00 AM,06/01/2024 12:00:00 AM,,06/01/2024 12:00:00 AM,"$2,905,000",,09/22/2025 12:00:00 AM,"Mayoral, Private",Various locations in Brooklyn,NA,0,0,Brooklyn
10189,846 P-2TRE22D,"Brooklyn Street Tree Planting FY22 - Community Boards 6, 7, 10","This project will plant new and replacement trees in Community Boards 6, 7, and 10 in Brooklyn.",completed,100,100,100,09/01/2021 12:00:00 AM,01/01/2022 12:00:00 AM,,12/01/2021 12:00:00 AM,12/01/2021 12:00:00 AM,09/01/2022 12:00:00 AM,05/01/2023 12:00:00 AM,05/01/2023 12:00:00 AM,08/01/2023 12:00:00 AM,08/01/2024 12:00:00 AM,,08/01/2024 12:00:00 AM,"$2,990,000",,09/22/2025 12:00:00 AM,"Mayoral, Private",Various locations in Brooklyn,NA,0,0,Brooklyn
10190,846 P-2PNYT32,"Brooklyn PLANYC Street Tree Planting - FY22 Community Boards 5, 16",This project will plant new and replacement trees in Community Boards 5 and 16 in Brooklyn.,completed,100,100,100,09/01/2021 12:00:00 AM,01/01/2022 12:00:00 AM,,12/01/2021 12:00:00 AM,12/01/2021 12:00:00 AM,09/01/2022 12:00:00 AM,04/01/2023 12:00:00 AM,04/01/2023 12:00:00 AM,04/01/2023 12:00:00 AM,04/01/2024 12:00:00 AM,,03/01/2024 12:00:00 AM,"$2,990,000",,09/22/2025 12:00:00 AM,Mayoral,Various locations in Brooklyn,NA,0,0,Brooklyn
10191,846 P-2TRE22B,Brooklyn Street Tree Planting FY22 - Community Boards 2-3,This project will plant new and replacement trees in Community Boards 2 and 3 in Brooklyn.,completed,100,100,100,09/01/2021 12:00:00 AM,01/01/2022 12:00:00 AM,,11/01/2021 12:00:00 AM,11/01/2021 12:00:00 AM,08/01/2022 12:00:00 AM,03/01/2023 12:00:00 AM,04/01/2023 12:00:00 AM,08/01/2023 12:00:00 AM,08/01/2024 12:00:00 AM,,02/01/2024 12:00:00 AM,"$500,000",,09/22/2025 12:00:00 AM,"City Council, Private",Various locations in Brooklyn,NA,0,0,Brooklyn
10192,846 P-2TRE22A,"Brooklyn Street Tree Planting FY22 - Community Boards 1, 4",This project will plant new and replacement trees in Community Boards 1 and 4 in Brooklyn.,completed,100,100,100,09/01/2021 12:00:00 AM,01/01/2022 12:00:00 AM,,11/01/2021 12:00:00 AM,11/01/2021 12:00:00 AM,08/01/2022 12:00:00 AM,03/01/2023 12:00:00 AM,04/01/2023 12:00:00 AM,04/01/2023 12:00:00 AM,04/01/2024 12:00:00 AM,,06/01/2023 12:00:00 AM,"$500,000",,09/22/2025 12:00:00 AM,"City Council, Private",Various locations in Brooklyn,NA,0,0,Brooklyn
10198,846 P-2TREP22,Brooklyn Street Tree Planting FY22 - Council District 38,This project will plant new and replacement trees in Council District 38 in Brooklyn.,completed,100,100,100,09/01/2021 12:00:00 AM,01/01/2022 12:00:00 AM,,11/01/2021 12:00:00 AM,11/01/2021 12:00:00 AM,08/01/2022 12:00:00 AM,05/01/2023 12:00:00 AM,11/01/2022 12:00:00 AM,11/01/2022 12:00:00 AM,11/01/2023 12:00:00 AM,,01/01/2023 12:00:00 AM,"$500,000",,09/22/2025 12:00:00 AM,"City Council, Private",Various locations in Brooklyn,NA,0,0,Brooklyn
9793,846 P-2SPT21B,Brooklyn Park Tree Planting FY21 (BG-321M),This project will plant new and replacement park trees in Brooklyn.,completed,100,100,100,10/01/2020 12:00:00 AM,05/01/2021 12:00:00 AM,,12/01/2020 12:00:00 AM,12/01/2020 12:00:00 AM,09/01/2021 12:00:00 AM,,07/01/2021 12:00:00 AM,10/01/2021 12:00:00 AM,06/01/2022 12:00:00 AM,,06/01/2022 12:00:00 AM,"$499,000",,09/22/2025 12:00:00 AM,Private,Various locations in Brooklyn,NA,0,0,Brooklyn
9796,846 P-2SPT21A,Brooklyn Street Tree Planting FY21 - Community Boards 2-3,This project will plant new and replacement trees in Community Boards 2-3 in Brooklyn.,completed,100,100,100,10/01/2020 12:00:00 AM,05/01/2021 12:00:00 AM,,11/01/2020 12:00:00 AM,11/01/2020 12:00:00 AM,08/01/2021 12:00:00 AM,,06/01/2021 12:00:00 AM,09/01/2021 12:00:00 AM,05/01/2022 12:00:00 AM,05/01/2023 12:00:00 AM,04/01/2023 12:00:00 AM,"$496,000",,09/22/2025 12:00:00 AM,Private,Various locations in Brooklyn,NA,0,0,Brooklyn
9805,846 P-2SPT21C,"Brooklyn Street Tree Planting FY21 - Community Boards 1, 4",This project will plant new and replacement trees in Community Boards 1 and 4 in Brooklyn.,completed,100,100,100,10/01/2020 12:00:00 AM,05/01/2021 12:00:00 AM,,11/01/2020 12:00:00 AM,11/01/2020 12:00:00 AM,08/01/2021 12:00:00 AM,,06/01/2021 12:00:00 AM,09/01/2021 12:00:00 AM,05/01/2022 12:00:00 AM,,04/01/2022 12:00:00 AM,"$497,000",,09/22/2025 12:00:00 AM,Private,Various locations in Brooklyn,NA,0,0,Brooklyn
9489,846 P-2TREL21,"Brooklyn Street Tree Planting FY21 - Community Boards 8, 9, 17, 18","This project will plant new trees in Community Boards 8, 9, 17, and 18 in Brooklyn.",completed,100,100,100,06/01/2019 12:00:00 AM,11/01/2019 12:00:00 AM,,09/01/2019 12:00:00 AM,09/01/2019 12:00:00 AM,05/01/2020 12:00:00 AM,03/01/2021 12:00:00 AM,06/01/2021 12:00:00 AM,08/01/2021 12:00:00 AM,08/01/2024 12:00:00 AM,08/01/2024 12:00:00 AM,08/01/2024 12:00:00 AM,"$11,147,000",,09/22/2025 12:00:00 AM,Borough PresidentCity CouncilMayoralPrivate,Various locations in Brooklyn,NA,0,0,Brooklyn
9492,846 P-2TRE21A,"Brooklyn Street Tree Planting FY21 - Community Boards 1, 3, 4, 5, 16","This project will plant new trees in Community Boards 1, 3, 4, 5, and 16 in Brooklyn.",completed,100,100,100,06/01/2019 12:00:00 AM,11/01/2019 12:00:00 AM,,09/01/2019 12:00:00 AM,09/01/2019 12:00:00 AM,06/01/2020 12:00:00 AM,09/01/2021 12:00:00 AM,08/01/2021 12:00:00 AM,08/01/2021 12:00:00 AM,08/01/2022 12:00:00 AM,,06/01/2022 12:00:00 AM,"$2,988,000",,09/22/2025 12:00:00 AM,City CouncilMayoralPrivate,Various locations in Brooklyn,NA,0,0,Brooklyn
9493,846 P-2TRE21B,"Brooklyn Street Tree Planting FY21 - Community Boards 2, 6, 7, 10","This project will plant new trees in Community Boards 2, 6, 7, and 10 in Brooklyn.",completed,100,100,100,06/01/2019 12:00:00 AM,11/01/2019 12:00:00 AM,,09/01/2019 12:00:00 AM,09/01/2019 12:00:00 AM,06/01/2020 12:00:00 AM,03/01/2022 12:00:00 AM,03/01/2022 12:00:00 AM,04/01/2022 12:00:00 AM,04/01/2023 12:00:00 AM,,02/01/2023 12:00:00 AM,"$2,990,000",,09/22/2025 12:00:00 AM,Borough PresidentCity CouncilMayoralPrivate,Various locations in Brooklyn,NA,0,0,Brooklyn
9494,846 P-2TRE21C,"Brooklyn Street Tree Planting FY21 - Community Boards 11, 13, 15","This project will plant new trees in Community Boards 11, 13, and 15 in Brooklyn.",completed,100,100,100,06/01/2019 12:00:00 AM,11/01/2019 12:00:00 AM,,09/01/2019 12:00:00 AM,09/01/2019 12:00:00 AM,06/01/2020 12:00:00 AM,08/01/2021 12:00:00 AM,08/01/2021 12:00:00 AM,10/01/2021 12:00:00 AM,10/01/2022 12:00:00 AM,,07/01/2022 12:00:00 AM,"$2,990,000",,09/22/2025 12:00:00 AM,"Mayoral, Private",Various locations in Brooklyn,NA,0,0,Brooklyn
9495,846 P-2TRE21D,"Brooklyn Street Tree Planting FY21 - Community Boards 12, 14 (BG-1619M)",This project will plant new trees in Community Boards 12 and 14 in Brooklyn.,completed,100,100,100,06/01/2019 12:00:00 AM,11/01/2019 12:00:00 AM,,09/01/2019 12:00:00 AM,09/01/2019 12:00:00 AM,06/01/2020 12:00:00 AM,12/01/2021 12:00:00 AM,08/01/2021 12:00:00 AM,10/01/2021 12:00:00 AM,10/01/2022 12:00:00 AM,07/01/2022 12:00:00 AM,07/01/2022 12:00:00 AM,"$2,990,000",,09/22/2025 12:00:00 AM,Mayoral,Various locations in Brooklyn,NA,0,0,Brooklyn
9505,846 P-2PKTR21,Brooklyn Park Tree Planting FY21 (BG-1119M),This project will plant new park trees in various parks in Brooklyn.,completed,100,100,100,06/01/2019 12:00:00 AM,11/01/2019 12:00:00 AM,,10/01/2019 12:00:00 AM,10/01/2019 12:00:00 AM,07/01/2020 12:00:00 AM,10/01/2022 12:00:00 AM,11/01/2022 12:00:00 AM,11/01/2022 12:00:00 AM,11/01/2023 12:00:00 AM,,11/01/2023 12:00:00 AM,"$2,880,000",,09/22/2025 12:00:00 AM,Mayoral,Various locations in Brooklyn,NA,0,0,Brooklyn
9003,846 P-2TRSD19,"Brooklyn Tree-Damaged Sidewalk Reconstruction FY19 - Community Boards 1-6,8,9,14,16,17","This project will reconstruct sidewalks damaged by adjacent city-owned trees in Brooklyn Community Boards 1-6, 8, 9, 14, 16, and 17.",completed,100,100,100,02/01/2018 12:00:00 AM,05/01/2018 12:00:00 AM,,04/01/2018 12:00:00 AM,04/01/2018 12:00:00 AM,01/01/2019 12:00:00 AM,10/01/2019 12:00:00 AM,08/01/2019 12:00:00 AM,09/01/2019 12:00:00 AM,09/01/2021 12:00:00 AM,09/01/2021 12:00:00 AM,03/01/2021 12:00:00 AM,"$1,690,000",,09/22/2025 12:00:00 AM,City CouncilMayoral,Various locations in Brooklyn,NA,0,0,Brooklyn
9155,846 P-2TRE19C,"Brooklyn Street Tree Planting FY19 - Community Boards 11,13,15","This project will plant street trees in Community Boards 11, 13, and 15 in Brooklyn.",completed,100,100,100,04/01/2018 12:00:00 AM,08/01/2018 12:00:00 AM,,05/01/2018 12:00:00 AM,05/01/2018 12:00:00 AM,02/01/2019 12:00:00 AM,,01/01/2019 12:00:00 AM,09/01/2018 12:00:00 AM,06/01/2019 12:00:00 AM,,05/01/2019 12:00:00 AM,"$990,000",,09/22/2025 12:00:00 AM,Mayoral,Various locations in Brooklyn,NA,0,0,Brooklyn
